consec,tiempo,anio,timestre,periodo,clave,entidad,inpc_general,inpc_sub,inpc_ser,inpc_viv,inpc_edu,inpc_otros,itaee,itaee_des,itaee_log,itaeepc,itaeepc_des,itaee_logc,itaee_c,itaee_c1,itaee_c2,inpc_general_c1,desocup,desocup_des,salario,salario_log,uscpi,uscpi_log,usmexcpi,usmexcpi_log,usmextiponom,usmextiponom_0,indusmextipo,indusmextipo_0,mxfondeo,mxfondeo_0,usfondeo,usfondeo_0,tipcamnom,ied,ied_mxp,ied_mxp_log,usindpro,usindpro_log,mexindpro,mexindpro_log,mexindpro_e0,inpc12mes,inpc12mes_e0,inpcsub12mes,inpcsub12mes_e0,inpp_e,inpp_e0,inpp_pet,pib1mes_e,pibp12mes_e,pibp12mes_e0,incgb,incgb_0,poblacion,poblacion_0,m1,m1des,pea,pearel,peareal_log,fecanticon,fecanticon_0,tmortinf,tmortinf_0,tmortfet,tmortfet_0,rsid,rsid_0,noresid,noresid_0,carret_2c,carret_4c,carretera_0,isremp,isremp_0,gtosegpub,gtopgj,gtopgj_pc
764,36,2009,4,2009Q4,15,Mexico,94.62771,95.65785,95.83633,97.94844,95.3598,94.21668,122.6741782892,119.7698449689,2.0887531576,2.26304E-05,0.00002,2.8637343052,6.8162539195,-0.0613155666,-6.0593143628,3.9747487866,7.4610360466,7.4248131914,236.0374167068,2.3729808529,216.152,2.3347592583,2835.6057349333,3.452645846,13.0660666667,1.1161448697,92.7862,1.9674833888,4.5833333333,0.6611814434,0.12,-0.920818754,13.0660666667,702.0075719912,9172.4777361418,3.9624866663,86.6353666667,1.9376952178,109.3413194262,2.0387843102,2.4528571429,5.0444444444,5.0444444444,4.6692307692,4.6692307692,87.5249820548,1.5063844168,87.9448233503,-7.0333333333,-0.11,-0.11,18.8,1.2741578493,5420760.27745354,6.7340602019,1518424211.12333,1487624414.6614,6472550,119.40299273,2.0770152121,2.2,0.3424226808,1227,3.0888445627,12.5652971905,1.0991727648,1857951,6.2690342561,341764,5.533726314,11606,946,4.0987129306,28,1.4471580313,0,596258400,7.0413743085
765,37,2010,1,2010Q1,15,Mexico,97.19197,97.46222,97.74183,98.75147,95.3598,97.61312,119.1614784838,123.4351449839,2.076135883,2.18506E-05,0.00002,2.0803377322,4.9067365893,7.4516720444,-0.0613155666,6.0012228229,6.8088297485,6.825419097,237.3772725755,2.3754391356,217.0196666667,2.3364990921,2776.7286367778,3.4435334392,12.7726666667,1.1062815784,89.1750666667,1.9502434427,4.6059016393,0.6633146592,0.1333333333,-0.8750612634,12.7726666667,674.521779849,8615.4418534177,3.9352775557,88.4122,1.9465121974,112.0859596285,2.0495512144,4.8803703704,4.241,4.241,4.3,4.3,89.0045475187,1.9156372189,89.5185265753,4.075,1.6203225806,1.6203225806,16.4,1.214843848,5453467.46620288,6.7366727266,1531353579.33333,1511940493.37615,6336599,116.193945215,2.0651834979,2.2,0.3424226808,1070,3.0293837777,7.94637653,0.9001691398,1852693,6.2678034606,343459,5.5358749011,11618,946,4.0991279277,30,1.4771212547,90442100,665792900,7.0866664329
766,38,2010,2,2010Q2,15,Mexico,97.37012,98.01485,98.15553,99.06459,95.3598,98.23471,126.6613035034,126.1186804307,2.1026439531,2.30865E-05,0.00002,1.8153240386,4.2685274978,10.9251243251,7.4516720444,5.2411133949,6.3802743269,6.5354102115,238.8572799084,2.3781384823,218.0506666667,2.3385574188,2728.7470933333,3.4359632861,12.5641,1.0991313844,87.9627333333,1.9442987161,4.5987301587,0.6626379271,0.1933333333,-0.7136932612,12.5641,62.5745263738,786.1926068129,2.8955289555,90.2724,1.9555549889,112.5118003895,2.0511980742,6.99,4.3214285714,4.3214285714,4.0807692308,4.0807692308,89.515594034,2.0203482785,90.1020273239,4.365,2.0466666667,2.0466666667,16.4,1.214843848,5486371.99999999,6.7392852513,1530850799.55667,1549897292.09542,6618915,120.6428401136,2.0815015526,2.2,0.3424226808,813,2.9100905456,7.3854924741,0.8683794599,1849853,6.2671372182,345095,5.5379386669,11618,946,4.0991279277,30,1.4771212547,90442100,665792900,7.0840539082
767,39,2010,3,2010Q3,15,Mexico,97.86591,98.55652,98.99432,99.43189,97.76975,98.99614,128.29229605,127.4194345082,2.1082005778,2.32436E-05,0.00002,1.6972169597,3.9853527934,10.1219831787,10.9251243251,4.4770282916,6.852195123,6.7121945472,241.2581068122,2.3824819155,218.254,2.3389622119,2788.1619619444,3.445317998,12.7960333333,1.1070753627,89.5384333333,1.9520094912,4.59796875,0.6625660153,0.1866666667,-0.7289332277,12.7960333333,137.5616494995,1760.2434523837,3.2455727375,91.6459666667,1.9621133564,113.4257217956,2.0547115516,5.8828571429,4.1032258065,4.1032258065,3.8464285714,3.8464285714,90.292418221,1.9448341761,90.8687251276,4.618125,2.8206896552,2.8206896552,16.4,1.214843848,5519475.06956376,6.7418977761,1568334541.09667,1601819920.56091,6666994,120.7903635033,2.0820322882,2.2,0.3424226808,909,2.9585638832,12.1608131409,1.0849626153,1837041,6.2641188492,345295,5.5381902896,11618,946,4.0991279277,30,1.4771212547,90442100,665792900,7.0814413835
768,40,2010,4,2010Q4,15,Mexico,99.11513,99.45062,99.63037,99.86471,100,99.32406,131.035961775,128.1701821582,2.1173905007,2.35983E-05,0.00002,1.6115200776,3.7803666685,6.8162539195,10.1219831787,4.7421838698,6.8083634531,6.7324892675,243.7015552603,2.3868583008,218.8976666667,2.3402411322,2721.1892265,3.4347587429,12.3883333333,1.0930128824,85.3925666667,1.9314200675,4.57296875,0.6601982336,0.1866666667,-0.7289332277,12.3883333333,304.0234518954,3766.3438632305,3.5759199681,92.0355,1.963955376,114.9106932895,2.0603604449,4.1843478261,3.824137931,3.824137931,3.6384615385,3.6384615385,91.0958201752,1.7366419944,91.5240971307,5.084137931,3.1222222222,3.1222222222,16.4,1.214843848,5552777.87279754,6.7445103008,1682050545.92,1648873215.41835,6416966,115.5631676073,2.0628194374,2.2,0.3424226808,1218,3.0856472883,10.7093505297,1.0297631338,1836189,6.2639173813,346558,5.5397759286,11618,946,4.0991279277,30,1.4771212547,90442100,665792900,7.0788288588
769,41,2011,1,2011Q1,15,Mexico,100.36752,100.58984,100.33356,100.29642,100.0001,100.47163,125.0084183489,129.3106955557,2.0969392604,2.23778E-05,0.00002,2.3505978161,5.5616033908,4.9067365893,6.8162539195,3.2672966707,6.2184815517,6.3076825266,246.9335860291,2.3925801634,221.6663333333,2.3456997375,2678.3265028,3.4278635188,12.0651,1.0815309259,83.11,1.9196532823,4.5433870968,0.6573797403,0.1566666667,-0.8050233968,12.0651,472.9501913504,5706.191353662,3.7563463314,92.6324333333,1.9667630726,115.9944753846,2.064437305,4.3642105263,3.9096774194,3.9096774194,3.6071428571,3.6071428571,93.0950123785,1.951421735,93.1995291047,4.251,3.6265517241,3.6265517241,16.4,1.214843848,5586281.61483242,6.7471228255,1730556355.98667,1708903874.62737,6517669,116.672761049,2.0669694755,2.2,0.3424226808,1058,3.0244856677,0,0,1880202,6.2742045103,346526,5.5397358255,10810,950,4.0704073217,30,1.4771212547,90442100,665792900,7.076216334
770,42,2011,2,2011Q2,15,Mexico,100.8341,101.0161,100.43042,100.53139,100.00015,100.44241,132.0678760725,131.4954217391,2.1207971935,2.34997E-05,0.00002,1.2999074662,3.0383925031,4.2685274978,4.9067365893,3.5575390068,6.2197761491,6.3608343434,249.4193985376,2.3969302276,225.5306666667,2.3532056037,2632.3248952889,3.4203394911,11.7259,1.0691461861,82.3417,1.9156198291,4.5020634921,0.6534116155,0.0933333333,-1.0299632234,11.7259,-2.7070113673,-31.7421445917,-1.5016362656,92.8555,1.9678076329,116.4620656659,2.0661844888,4.0244444444,4.0793103448,4.0793103448,3.5888888889,3.5888888889,94.509493704,2.3576738586,94.379113403,4.3110344828,3.6453846154,3.6453846154,16.4,1.214843848,5619987.50807091,6.7497353502,1752857962.85333,1773876226.93269,6636038,118.0792304337,2.072173514,2.2,0.3424226808,822,2.9148718175,0,0,1832490,6.2630416134,336169,5.5265576623,10810,950,4.0704073217,30,1.4771212547,90442100,665792900,7.0736038093
771,43,2011,3,2011Q3,15,Mexico,101.34209,101.43495,100.90828,100.84391,102.04895,100.64959,133.4051966544,132.51775978,2.1251727474,2.35953E-05,0.00002,1.5008982088,3.5163575734,3.9853527934,4.2685274978,3.5519825034,6.8041898472,6.6488812883,250.6466645877,2.3990619297,226.452,2.3549761607,2787.5986144,3.44523024,12.3163333333,1.0904814343,86.025,1.9346246813,4.4430769231,0.6476838323,0.0833333333,-1.079181246,12.3163333333,102.8259839919,1266.4390941717,3.1025843085,93.9838666667,1.9730533087,117.9813495643,2.0718133597,3.0770588235,3.9142857143,3.9142857143,3.5125,3.5125,95.7806225057,2.5626370821,95.6851655172,3.773,3.504,3.504,16.4,1.214843848,5653896.77223077,6.752347875,1808984386.87,1846321323.42787,6719733,118.8513563425,2.0750041423,2.2,0.3424226808,947,2.976349979,0,0,1813127,6.2584282252,337442,5.5281991364,10810,950,4.0704073217,30,1.4771212547,90442100,665792900,7.0709912846
772,44,2011,4,2011Q4,15,Mexico,102.27708,101.98501,101.49902,101.09103,104.29111,101.14527,135.9896015977,133.1806763552,2.1335057014,2.39081E-05,0.00002,0,0,3.7803666685,3.9853527934,3.1901789364,6.027883899,5.9232626324,251.6926173382,2.400870477,226.1076666667,2.3543152883,3094.9811013333,3.4906580015,13.6344,1.134636031,93.6730666667,1.9716147384,4.4232258065,0.6457391107,0.0733333333,-1.1346985739,13.6344,118.8853660217,1620.9306344859,3.2097644302,95.0770333333,1.9780756221,119.6225905173,2.0778132032,3.1180952381,3.6923076923,3.6923076923,3.396,3.396,98.116954732,3.2245610154,97.652774401,3.8973076923,3.594137931,3.594137931,16.4,1.214843848,5688010.63438914,6.7549603997,1947630152.25333,1911018541.75216,6798342,119.5205571329,2.0774426089,2.2,0.3424226808,1167,3.067070856,0,0,1810689,6.2578438632,339457,5.5307847688,10810,950,4.0704073217,30,1.4771212547,90442100,665792900,7.0683787599
773,45,2012,1,2012Q1,15,Mexico,103.71469,103.26536,102.23894,101.60108,105.71502,101.94352,131.9608907826,136.2334333464,2.1204452385,2.30607E-05,0.00002,0,0,5.5616033908,3.7803666685,3.3349135258,5.9707304385,6.1050417325,253.2265330279,2.403509209,227.9066666667,2.3577570292,2961.3000164444,3.471482409,12.9858666667,1.1134709394,88.6636333333,1.9477455242,4.4871428571,0.6519698964,0.1033333333,-0.9857595609,12.9858666667,-77.485784113,-1006.2200610533,-3.0026929716,96.3341333333,1.9837801946,120.4963085103,2.0809737422,4.1768181818,3.8222222222,3.8222222222,3.4916666667,3.4916666667,99.3286497866,2.8148117961,98.8630692651,3.4342857143,3.5035714286,3.5035714286,16.4,1.214843848,5722330.329027,6.7575729244,1981670537.31667,1957052142.43562,6709360,117.2487363403,2.0691081708,2.2,0.3424226808,0,0,0,0,1817188,6.2593998602,319393,5.5043253937,0,0,0,30,1.4771212547,0,0,0
774,46,2012,2,2012Q2,15,Mexico,104.38615,103.93696,102.64493,101.75225,106.28702,102.58579,136.0806165182,135.5005750418,2.1337962682,0.000023638,0.00002,0,0,3.0383925031,5.5616033908,3.522667431,6.0058891958,6.1385500508,255.5726660898,2.4075144035,229.7926666667,2.361336165,3096.6077597,3.4908861977,13.5507666667,1.1319638671,93.1418666667,1.9691449374,4.4890322581,0.6521527262,0.1533333333,-0.814363423,13.5507666667,585.2211398207,7930.1951141113,3.8992838728,97.0312,1.9869114024,122.0109256834,2.0863987221,3.802,3.95,3.95,3.4791666667,3.4791666667,99.8041197632,2.367303206,99.5312373372,3.7219230769,3.4188461538,3.4188461538,16.4,1.214843848,5756857.09807377,6.7601854491,2041933880.91,2066031191.46736,6802251,118.1591080709,2.072467204,2.2,0.3424226808,0,0,0,0,1820500,6.2601906833,322269,5.5082185315,0,0,0,30,1.4771212547,0,0,0
775,47,2012,3,2012Q3,15,Mexico,105.94583,104.75445,103.069,101.91495,108.78333,102.70107,138.0962003902,137.1887434783,2.1401817295,2.38443E-05,0.00002,0,0,3.5163575734,3.0383925031,4.5427719124,5.9080174006,5.7465466285,258.3875448959,2.4122715754,230.2966666667,2.362287652,3026.1629474889,3.4808923094,13.1633333333,1.119365879,89.9697,1.9540962723,4.4830769231,0.6515761908,0.1433333333,-0.8436527991,13.1633333333,936.6852801766,12329.9005713919,4.0909595744,97.099,1.9872147572,122.0605247292,2.0865752326,4.1426315789,3.8375,3.8375,3.5517241379,3.5517241379,100.2095775729,1.9631576074,99.9078595202,3.8458064516,3.5270967742,3.5270967742,16.4,1.214843848,5791592.19095232,6.7627979739,2063921620.23,2105253914.54772,6967183,120.298231821,2.080259244,2.2,0.3424226808,0,0,0,0,1813615,6.2585450991,320865,5.5063223468,0,0,0,30,1.4771212547,0,0,0
776,48,2012,4,2012Q4,15,Mexico,106.75902,105.3847,103.25573,102.59471,111.79217,101.51985,0,0,0,0,0,0,0,0,3.5163575734,4.3821548288,5.7904508183,5.6718908769,260.1878200107,2.4152869624,230.3796666667,2.3624441456,2993.2331894,3.4761405521,12.9453666667,1.112114356,87.0965,1.9400007031,4.5038709677,0.6535859398,0.16,-0.7958800173,12.9453666667,111.630186511,1445.0936954528,3.1598960063,97.7009666667,1.9898988607,119.6407042915,2.0778789609,3.1746666667,3.6909090909,3.6909090909,3.4523809524,3.4523809524,100.2251704399,0.9232742979,100.2652541139,3.8709090909,3.45,3.45,16.4,1.214843848,5826536.86462412,6.7654104986,2156542785.46667,2117548618.58108,6831665,117.2508671743,2.0691160634,2.2,0.3424226808,0,0,0,0,1800075,6.2552906003,315794,5.4994038743,0,0,0,30,1.4771212547,0,0,0
777,49,2013,1,2013Q1,15,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6985333333,1.9943106991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15896320.9353494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,50,2013,2,2013Q2,15,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15963489.3611959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,51,2013,3,2013Q3,15,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16030941.6009795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,52,2013,4,2013Q4,15,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16098678.8539297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,1,2001,1,2001Q1,16,Michoacan,65.55642,68.55966,65.3645,68.81717,49.13169,67.71398,0,0,0,0,0,0,0,0,0,0,0,0,111.5958666139,2.0476481091,175.7,2.2447717615,1704.9752466667,3.2317180782,9.6939,0.9864985353,82.1097,1.9143944654,17.2779032258,1.2374910372,5.5933333333,0.7476707018,9.6939,-0.426179,-4.1313366081,-0.6160905813,90.8678,1.9584100135,99.658668322,1.9985150797,-0.1428,7.08776,7.08776,0,0,0,0,0,3.28,4.1642857143,4.1642857143,10.3,1.0128372247,3982097.2683527,6.6001118641,517443571.333333,510335341.604976,1520202,38.1759132827,1.5817894355,2.8,0.4471580313,294,2.4683473304,7.9514824798,0,262962,5.4198929942,71155,4.852205423,9778,810,4.0248139326,35,1.5440680444,0,48590958,6.0864435974
782,2,2001,2,2001Q2,16,Michoacan,66.48317,69.70814,67.02841,69.90678,49.13169,70.26508,0,0,0,0,0,0,0,0,0,0,0,0,115.371232929,2.0620975338,177.5333333333,2.2492799074,1627.4538311111,3.211508677,9.1835666667,0.963011383,77.7933,1.8909421947,13.21,1.1209028176,4.3266666667,0.6361534377,9.1835666667,-0.649401,-5.9638173769,-0.7755243361,89.6315666667,1.9524609875,99.6335794404,1.9984057331,-2.5118181818,6.835,6.835,0,0,0,0,0,2.065,4.2516666667,4.2516666667,10.3,1.0128372247,3981205.33511565,6.6000145774,519529535,524928822.215617,1546261,38.8390165752,1.5892682248,2.8,0.4471580313,226,2.3541084391,13.1819368311,0,269499,5.430557158,72936,4.8629419418,9778,810,4.0248139326,35,1.5440680444,0,48590958,6.0865408841
783,3,2001,3,2001Q3,16,Michoacan,66.89777,70.09405,67.97329,70.82806,51.23128,70.92392,0,0,0,0,0,0,0,0,0,0,0,0,117.3075145303,2.0693258332,177.7666666667,2.249850329,1641.7287144444,3.2153013942,9.2371333333,0.9655372125,77.5718,1.8897038691,9.314,0.9691362336,3.4966666667,0.5436542335,9.2371333333,5.079197,46.9172199153,1.67133227,88.3735666667,1.946322383,100.0533309828,2.0002315518,-4.4884,5.7196296296,5.7196296296,0,0,0,0,0,0.2122260185,4.562962963,4.562962963,10.3,1.0128372247,3980313.60165898,6.5999172907,553893965.666667,568278401.742695,1544224,38.7965410403,1.5887930072,2.8,0.4471580313,252,2.4014005408,12.8388906201,0,279031,5.4456524555,74742,4.8735647148,9778,810,4.0248139326,35,1.5440680444,0,48590958,6.0866381708
784,4,2001,4,2001Q4,16,Michoacan,67.72188,70.58511,68.94282,71.53953,53.94046,71.62357,0,0,0,0,0,0,0,0,0,0,0,0,120.3203821898,2.0803392028,177.2666666667,2.2486270783,1640.18875,3.2148938288,9.2415666667,0.9657456008,76.4004333333,1.8830958218,7.9580952381,0.9008091322,2.1333333333,0.3290587193,9.2415666667,3.723558,34.4115094942,1.5367037238,87.3656666667,1.9413407953,99.6145096678,1.9983226016,-3.0605,4.9204545455,4.9204545455,0,0,0,0,0,-0.2603728213,4.6146428571,4.6146428571,10.3,1.0128372247,3979422.06793794,6.599820004,622911175.333333,609575172.612646,1515230,38.0766346,1.5806585563,2.8,0.4471580313,271,2.4329692909,10.8724476266,0,287091,5.458019578,76119,4.8814930742,9778,810,4.0248139326,35,1.5440680444,0,48590958,6.0867354575
785,5,2002,1,2002Q1,16,Michoacan,68.38091,71.48556,70.57481,72.7283,53.94046,74.03681,0,0,0,0,0,0,0,0,0,4.3084872542,0,0,123.6332153335,2.0921351641,177.9,2.2501759481,1622.3416577778,3.21014232,9.1107,0.9595517463,74.6084,1.8727877265,7.6210169492,0.8820129275,1.7333333333,0.2388820889,9.1107,1.56619,14.269087233,1.154396193,87.9532333333,1.9442518096,98.5571456145,1.9936881171,-3,4.4411071429,4.4411071429,0,0,0,0,0,1.5681176292,4.68,4.68,10.3,1.0128372247,3978530.73390779,6.5997227173,634818137.333333,626431545.427904,1520461,38.2166458346,1.5822525676,2.7,0.4313637642,301,2.4785664956,4.2037586548,0.6236377745,294081,5.4684669665,76705,4.8848236743,9778,812,4.0248959601,35,1.5440680444,0,57125251,6.157105404
786,6,2002,2,2002Q2,16,Michoacan,69.07195,72.18777,71.53875,74.42579,53.94046,74.72523,0,0,0,0,0,0,0,0,0,3.8938877313,0,0,125.4208848032,2.0983698603,179.8333333333,2.2548701943,1701.4576622222,3.2308211469,9.4824333333,0.9769197981,77.2923,1.8881362309,6.57265625,0.8177409193,1.75,0.2430380487,9.4824333333,-4.77182,-45.2484650287,-1.6556038511,89.3405666667,1.9510487028,99.3248500435,1.997057918,1.6265217391,4.1455,4.1455,0,0,0,0,0,1.5996939156,4.4566666667,4.4566666667,10.3,1.0128372247,3977639.5995238,6.5996254306,639033758,645495263.78048,1508896,37.9344574149,1.5790338766,2.7,0.4313637642,245,2.3891660844,4.4473946233,0.6481056667,301154,5.4787886359,77725,4.8905607307,9778,812,4.0248959601,35,1.5440680444,0,57125251,6.1572026907
787,7,2002,3,2002Q3,16,Michoacan,69.7259,72.61825,72.37056,75.83141,56.65597,74.34751,0,0,0,0,0,0,0,0,0,4.2275400211,0,0,128.3677586298,2.1084559583,180.6,2.256717746,1785.6223966667,3.2517896246,9.8972666667,0.9955152718,80.2836333333,1.9046270188,6.8509230769,0.8357490912,1.74,0.2405492483,9.8972666667,7.303484,72.2845287437,1.859045354,89.8702,1.9536157082,99.4576937522,1.9976383845,2.1026315789,4.0492068966,4.0492068966,0,0,0,0,0,1.5829632662,2.8531034483,2.8531034483,10.3,1.0128372247,3976748.66474126,6.5995281439,650919067.666667,667355429.41801,1550160,38.9805876782,1.5908483823,2.7,0.4313637642,266,2.4248816366,7.4413279908,0.8716504473,308556,5.4893339959,78337,4.8939669358,9778,812,4.0248959601,35,1.5440680444,0,57125251,6.1572999774
788,8,2002,4,2002Q4,16,Michoacan,70.57714,73.38578,73.27319,76.85042,60.41566,74.14674,0,0,0,0,0,0,0,0,0,4.2161558421,0,0,131.3641639688,2.1184769062,181.1666666667,2.2580782937,1846.1212,3.2662602096,10.1724666667,1.0074262754,81.4561333333,1.9109237906,7.53,0.8767949762,1.4433333333,0.1593666416,10.1724666667,7.661043,77.9317045494,1.8917141754,89.8363333333,1.9534520179,99.4998873803,1.9978225892,1.6776,4.2075,4.2075,0,0,0,0,0,1.1419366875,1.4190482125,1.4190482125,10.3,1.0128372247,3975857.92951547,6.5994308572,699523157.333333,684882796.468669,1547443,38.9209832804,1.5901838035,2.7,0.4313637642,294,2.4683473304,6.6732575383,0.8243378857,318432,5.5030167046,79806,4.9020355438,9778,812,4.0248959601,35,1.5440680444,0,57125251,6.1573972641
789,9,2003,1,2003Q1,16,Michoacan,71.61205,74.40485,74.63515,78.05446,60.41566,76.1369,97.1037733204,99.847584563,1.9872361063,2.44288E-05,1.95819E-05,1.2321087108,2.8776622847,0,0,4.725207664,0,0,132.1535238412,2.121078748,183,2.2624510897,1984.7791366667,3.2977121861,10.8233,1.0343596964,86.3369666667,1.9361967862,8.8075409836,0.9448546727,1.25,0.096910013,10.8233,-1.26678,-13.710739974,-1.1370608945,90.5189333333,1.9567394276,100.7079990645,2.0030639672,3.3568,4.2709310345,4.2709310345,0,0,0,0,0,2.5413333333,3.9967857143,3.9967857143,4.8,0.6812412374,3974967.39380171,6.5993335705,714088203.333333,705405013.275604,1523078,38.3167419782,1.5833885745,2.7,0.4313637642,201,2.3031960574,5.4876405595,0.7393856573,323798,5.5102741619,81049,4.9087476608,10385,858,4.0508822107,34,1.531478917,0,63529428,6.2036413746
790,10,2003,2,2003Q2,16,Michoacan,72.27326,75.14233,75.78965,79.16816,60.41566,77.73106,99.3549540373,98.357099562,1.9971895268,2.50008E-05,2.99791E-05,2.2974807597,5.4325735657,0,0,4.6347468111,0,0,134.9620005014,2.130211507,183.6666666667,2.2640303441,1912.69884,3.2816465945,10.4492,1.0190830417,83.4035666667,1.9211846232,6.0111290323,0.7789560504,1.2466666667,0.0957503475,10.4492,2.622501,27.4030374492,1.4377987042,89.7641666667,1.9531030034,99.8422664408,1.999314431,0.2070833333,4.3070322581,4.3070322581,0,0,0,0,0,2.1563870968,4.0033333333,4.0033333333,4.8,0.6812412374,3974077.0575553,6.5992362838,714356163.82,720949256.717921,1521398,38.2830523406,1.5830065572,2.7,0.4313637642,192,2.2833012287,9.3845482322,0.9724133707,331625,5.520647263,81717,4.9123124144,10385,858,4.0508822107,34,1.531478917,0,63529428,6.2037386612
791,11,2003,3,2003Q3,16,Michoacan,72.92921,75.90039,77.01867,80.50734,63.49969,78.20915,97.2547728052,98.9612180579,1.9879109236,2.44778E-05,2.02445E-05,2.7599515148,6.5613012493,0,0,4.594146508,0,0,137.6767679861,2.1388606622,184.5666666667,2.2661532688,1977.3712444444,3.2960882142,10.7194,1.0301704771,85.3201666667,1.9310516951,4.3535384615,0.6388423856,1.0166666667,0.0071785846,10.7194,9.28272,99.505188768,1.9978457279,90.1924333333,1.9551701041,98.6416568516,1.9940603584,-0.0288,4.00846875,4.00846875,0,0,0,0,0,1.6022067581,3.8366666667,3.8366666667,4.8,0.6812412374,3973186.92073157,6.5991389972,722286788.723333,739653953.962688,1455726,36.6387494231,1.5639406416,2.7,0.4313637642,229,2.3598354823,15.561058714,1.1920391414,340289,5.5318479106,82549,4.9167118166,10385,858,4.0508822107,34,1.531478917,0,63529428,6.2038359479
